timestamp,original_load_kw,battery_power_kw,net_load_kw,battery_soc,action_mode
2023-01-01 00:00:00,5063.474395109229,-450.0,5513.474395109229,0.5731009575860673,charge
2023-01-01 00:15:00,4350.42509092585,-450.0,4800.42509092585,0.6462019151721345,charge
2023-01-01 00:30:00,4804.976757788121,-450.0,5254.976757788121,0.7193028727582018,charge
2023-01-01 00:45:00,4372.178617460533,-450.0,4822.178617460533,0.7924038303442691,charge
2023-01-01 01:00:00,4877.237663659816,-450.0,5327.237663659816,0.8655047879303364,charge
2023-01-01 01:15:00,4708.916017520043,0.0,4708.916017520043,0.8655047879303364,idle
2023-01-01 01:30:00,4668.652567147638,0.0,4668.652567147638,0.8655047879303364,idle
2023-01-01 01:45:00,4440.175189022812,0.0,4440.175189022812,0.8655047879303364,idle
2023-01-01 02:00:00,4508.033148448052,0.0,4508.033148448052,0.8655047879303364,idle
2023-01-01 02:15:00,4909.137204408139,0.0,4909.137204408139,0.8655047879303364,idle
2023-01-01 02:30:00,4774.051771868768,0.0,4774.051771868768,0.8655047879303364,idle
2023-01-01 02:45:00,4814.917072010249,0.0,4814.917072010249,0.8655047879303364,idle
2023-01-01 03:00:00,4629.902551201903,0.0,4629.902551201903,0.8655047879303364,idle
2023-01-01 03:15:00,4399.548555333007,0.0,4399.548555333007,0.8655047879303364,idle
2023-01-01 03:30:00,4811.767970798534,0.0,4811.767970798534,0.8655047879303364,idle
2023-01-01 03:45:00,4771.400144932225,0.0,4771.400144932225,0.8655047879303364,idle
2023-01-01 04:00:00,4895.059737657598,0.0,4895.059737657598,0.8655047879303364,idle
2023-01-01 04:15:00,4388.424472487567,0.0,4388.424472487567,0.8655047879303364,idle
2023-01-01 04:30:00,4947.223480290281,0.0,4947.223480290281,0.8655047879303364,idle
2023-01-01 04:45:00,4329.553574025683,0.0,4329.553574025683,0.8655047879303364,idle
2023-01-01 05:00:00,4708.893882291768,0.0,4708.893882291768,0.8655047879303364,idle
2023-01-01 05:15:00,4575.066720888856,0.0,4575.066720888856,0.8655047879303364,idle
2023-01-01 05:30:00,4748.031801643933,0.0,4748.031801643933,0.8655047879303364,idle
2023-01-01 05:45:00,4551.453848577363,0.0,4551.453848577363,0.8655047879303364,idle
2023-01-01 06:00:00,4744.820161437542,0.0,4744.820161437542,0.8655047879303364,idle
2023-01-01 06:15:00,4954.384143238662,0.0,4954.384143238662,0.8655047879303364,idle
2023-01-01 06:30:00,4799.049634627332,0.0,4799.049634627332,0.8655047879303364,idle
2023-01-01 06:45:00,4640.881316319871,0.0,4640.881316319871,0.8655047879303364,idle
2023-01-01 07:00:00,4504.4499208676025,0.0,4504.4499208676025,0.8655047879303364,idle
2023-01-01 07:15:00,4591.863959031353,0.0,4591.863959031353,0.8655047879303364,idle
2023-01-01 07:30:00,4841.746199655268,0.0,4841.746199655268,0.8655047879303364,idle
2023-01-01 07:45:00,4629.415323771225,0.0,4629.415323771225,0.8655047879303364,idle
2023-01-01 08:00:00,5068.54678367478,0.0,5068.54678367478,0.8655047879303364,idle
2023-01-01 08:15:00,4562.900940369969,0.0,4562.900940369969,0.8655047879303364,idle
2023-01-01 08:30:00,4527.735303077644,0.0,4527.735303077644,0.8655047879303364,idle
2023-01-01 08:45:00,4800.154228542785,0.0,4800.154228542785,0.8655047879303364,idle
2023-01-01 09:00:00,4802.690846123875,0.0,4802.690846123875,0.8655047879303364,idle
2023-01-01 09:15:00,4759.7590297215465,0.0,4759.7590297215465,0.8655047879303364,idle
2023-01-01 09:30:00,4619.4102843804,0.0,4619.4102843804,0.8655047879303364,idle
2023-01-01 09:45:00,4367.213972796577,0.0,4367.213972796577,0.8655047879303364,idle
2023-01-01 10:00:00,4954.826380427597,0.0,4954.826380427597,0.8655047879303364,idle
2023-01-01 10:15:00,4431.818787799069,0.0,4431.818787799069,0.8655047879303364,idle
2023-01-01 10:30:00,4403.940187041343,0.0,4403.940187041343,0.8655047879303364,idle
2023-01-01 10:45:00,4595.471662649649,0.0,4595.471662649649,0.8655047879303364,idle
2023-01-01 11:00:00,4977.439243271827,0.0,4977.439243271827,0.8655047879303364,idle
2023-01-01 11:15:00,5030.649789930813,0.0,5030.649789930813,0.8655047879303364,idle
2023-01-01 11:30:00,5049.355142110773,0.0,5049.355142110773,0.8655047879303364,idle
2023-01-01 11:45:00,4532.1970112459385,0.0,4532.1970112459385,0.8655047879303364,idle
2023-01-01 12:00:00,4844.002952128843,0.0,4844.002952128843,0.8655047879303364,idle
2023-01-01 12:15:00,4568.122278386573,0.0,4568.122278386573,0.8655047879303364,idle
2023-01-01 12:30:00,4701.900850037026,0.0,4701.900850037026,0.8655047879303364,idle
2023-01-01 12:45:00,4807.971867143346,0.0,4807.971867143346,0.8655047879303364,idle
2023-01-01 13:00:00,4716.1962358498695,0.0,4716.1962358498695,0.8655047879303364,idle
2023-01-01 13:15:00,4306.381771345349,0.0,4306.381771345349,0.8655047879303364,idle
2023-01-01 13:30:00,4782.729596319886,0.0,4782.729596319886,0.8655047879303364,idle
2023-01-01 13:45:00,5124.814717876589,0.0,5124.814717876589,0.8655047879303364,idle
2023-01-01 14:00:00,4746.86182600549,0.0,4746.86182600549,0.8655047879303364,idle
2023-01-01 14:15:00,4743.157412967036,0.0,4743.157412967036,0.8655047879303364,idle
2023-01-01 14:30:00,4529.521960901579,0.0,4529.521960901579,0.8655047879303364,idle
2023-01-01 14:45:00,5229.529683446975,0.0,5229.529683446975,0.8655047879303364,idle
2023-01-01 15:00:00,4553.021333909382,0.0,4553.021333909382,0.8655047879303364,idle
2023-01-01 15:15:00,4771.795661019056,0.0,4771.795661019056,0.8655047879303364,idle
2023-01-01 15:30:00,5220.28029568718,0.0,5220.28029568718,0.8655047879303364,idle
2023-01-01 15:45:00,4449.589170537693,0.0,4449.589170537693,0.8655047879303364,idle
2023-01-01 16:00:00,5177.161608833445,0.0,5177.161608833445,0.8655047879303364,idle
2023-01-01 16:15:00,5033.0827727967835,0.0,5033.0827727967835,0.8655047879303364,idle
2023-01-01 16:30:00,5005.383182121229,0.0,5005.383182121229,0.8655047879303364,idle
2023-01-01 16:45:00,4873.599516107327,0.0,4873.599516107327,0.8655047879303364,idle
2023-01-01 17:00:00,4897.303117086208,0.0,4897.303117086208,0.8655047879303364,idle
2023-01-01 17:15:00,4423.160282397889,0.0,4423.160282397889,0.8655047879303364,idle
2023-01-01 17:30:00,4453.944505574707,0.0,4453.944505574707,0.8655047879303364,idle
2023-01-01 17:45:00,4788.074271692079,0.0,4788.074271692079,0.8655047879303364,idle
2023-01-01 18:00:00,4555.652770632978,0.0,4555.652770632978,0.8655047879303364,idle
2023-01-01 18:15:00,4511.647894403392,0.0,4511.647894403392,0.8655047879303364,idle
2023-01-01 18:30:00,4387.910053788219,0.0,4387.910053788219,0.8655047879303364,idle
2023-01-01 18:45:00,4360.61410389102,0.0,4360.61410389102,0.8655047879303364,idle
2023-01-01 19:00:00,4923.792661627946,0.0,4923.792661627946,0.8655047879303364,idle
2023-01-01 19:15:00,5146.859889899249,0.0,5146.859889899249,0.8655047879303364,idle
2023-01-01 19:30:00,4742.548870520657,0.0,4742.548870520657,0.8655047879303364,idle
2023-01-01 19:45:00,4484.634734104933,0.0,4484.634734104933,0.8655047879303364,idle
2023-01-01 20:00:00,4858.5127239401045,0.0,4858.5127239401045,0.8655047879303364,idle
2023-01-01 20:15:00,4565.945868455193,0.0,4565.945868455193,0.8655047879303364,idle
2023-01-01 20:30:00,4676.648274933041,0.0,4676.648274933041,0.8655047879303364,idle
2023-01-01 20:45:00,4916.28731666551,0.0,4916.28731666551,0.8655047879303364,idle
2023-01-01 21:00:00,4923.992024498573,0.0,4923.992024498573,0.8655047879303364,idle
2023-01-01 21:15:00,4995.87992972946,0.0,4995.87992972946,0.8655047879303364,idle
2023-01-01 21:30:00,4410.942501607631,0.0,4410.942501607631,0.8655047879303364,idle
2023-01-01 21:45:00,4780.723172787552,0.0,4780.723172787552,0.8655047879303364,idle
2023-01-01 22:00:00,4308.194209280334,0.0,4308.194209280334,0.8655047879303364,idle
2023-01-01 22:15:00,4614.83086012315,0.0,4614.83086012315,0.8655047879303364,idle
2023-01-01 22:30:00,5266.324498029254,0.0,5266.324498029254,0.8655047879303364,idle
2023-01-01 22:45:00,4589.345495492851,0.0,4589.345495492851,0.8655047879303364,idle
2023-01-01 23:00:00,4550.378707392573,0.0,4550.378707392573,0.8655047879303364,idle
2023-01-01 23:15:00,4758.1864893328,0.0,4758.1864893328,0.8655047879303364,idle
2023-01-01 23:30:00,4665.566773802776,0.0,4665.566773802776,0.8655047879303364,idle
2023-01-01 23:45:00,4696.617772904621,0.0,4696.617772904621,0.8655047879303364,idle
2023-01-02 00:00:00,11846.510013137657,750.0,11096.510013137657,0.7372574939196921,discharge
2023-01-02 00:15:00,9871.059025624962,0.0,9871.059025624962,0.7372574939196921,idle
2023-01-02 00:30:00,9992.129340424575,0.0,9992.129340424575,0.7372574939196921,idle
2023-01-02 00:45:00,9073.3124828503,0.0,9073.3124828503,0.7372574939196921,idle
2023-01-02 01:00:00,10461.603525862987,0.0,10461.603525862987,0.7372574939196921,idle
2023-01-02 01:15:00,10201.11676824502,0.0,10201.11676824502,0.7372574939196921,idle
2023-01-02 01:30:00,9838.259448214749,0.0,9838.259448214749,0.7372574939196921,idle
2023-01-02 01:45:00,8854.884499400912,0.0,8854.884499400912,0.7372574939196921,idle
2023-01-02 02:00:00,10799.747600877512,80.69430615282181,10719.05329472469,0.7234590587114709,discharge
2023-01-02 02:15:00,10761.312748027338,42.25945330264767,10719.05329472469,0.7162328446682259,discharge
2023-01-02 02:30:00,10210.6432737691,0.0,10210.6432737691,0.7162328446682259,idle
2023-01-02 02:45:00,8735.585233715523,0.0,8735.585233715523,0.7162328446682259,idle
2023-01-02 03:00:00,10328.189322776108,0.0,10328.189322776108,0.7162328446682259,idle
2023-01-02 03:15:00,7399.84646874643,-450.0,7849.84646874643,0.7893338022542932,charge
2023-01-02 03:30:00,9332.011866529614,0.0,9332.011866529614,0.7893338022542932,idle
2023-01-02 03:45:00,9539.457780817524,0.0,9539.457780817524,0.7893338022542932,idle
2023-01-02 04:00:00,10376.035887129756,0.0,10376.035887129756,0.7893338022542932,idle
2023-01-02 04:15:00,9503.256485151029,0.0,9503.256485151029,0.7893338022542932,idle
2023-01-02 04:30:00,9866.244951254395,0.0,9866.244951254395,0.7893338022542932,idle
2023-01-02 04:45:00,8962.725975036874,0.0,8962.725975036874,0.7893338022542932,idle
2023-01-02 05:00:00,10616.11037900082,0.0,10616.11037900082,0.7893338022542932,idle
2023-01-02 05:15:00,10045.7441470062,0.0,10045.7441470062,0.7893338022542932,idle
2023-01-02 05:30:00,9880.73432939476,0.0,9880.73432939476,0.7893338022542932,idle
2023-01-02 05:45:00,8562.912795343587,0.0,8562.912795343587,0.7893338022542932,idle
2023-01-02 06:00:00,10829.73835238596,110.68505766127055,10719.05329472469,0.7704070567443331,discharge
2023-01-02 06:15:00,10217.90535009342,0.0,10217.90535009342,0.7704070567443331,idle
2023-01-02 06:30:00,10565.783855623313,0.0,10565.783855623313,0.7704070567443331,idle
2023-01-02 06:45:00,9740.55940988825,0.0,9740.55940988825,0.7704070567443331,idle
2023-01-02 07:00:00,11655.556443915792,750.0,10905.556443915792,0.6421597627336888,discharge
2023-01-02 07:15:00,10904.298995967114,185.24570124242382,10719.05329472469,0.6104834161850954,discharge
2023-01-02 07:30:00,10707.664718601736,0.0,10707.664718601736,0.6104834161850954,idle
2023-01-02 07:45:00,9303.511489662116,0.0,9303.511489662116,0.6104834161850954,idle
2023-01-02 08:00:00,12814.586816019102,750.0,12064.586816019102,0.4822361221744511,discharge
2023-01-02 08:15:00,7760.096232563529,-450.0,8210.09623256353,0.5553370797605184,charge
2023-01-02 08:30:00,10865.902863587216,146.8495688625262,10719.05329472469,0.5302263333161867,discharge
2023-01-02 08:45:00,9692.566124660036,0.0,9692.566124660036,0.5302263333161867,idle
2023-01-02 09:00:00,11020.997663773518,301.94436904882787,10719.05329472469,0.4785949356198354,discharge
2023-01-02 09:15:00,8321.250064555601,0.0,8321.250064555601,0.4785949356198354,idle
2023-01-02 09:30:00,10805.09030313116,86.0370084064707,10719.05329472469,0.46388291760263417,discharge
2023-01-02 09:45:00,9267.464744731906,0.0,9267.464744731906,0.46388291760263417,idle
2023-01-02 10:00:00,10671.996165057848,0.0,10671.996165057848,0.46388291760263417,idle
2023-01-02 10:15:00,8007.781208328426,-450.0,8457.781208328426,0.5369838751887014,charge
2023-01-02 10:30:00,10164.60648833337,0.0,10164.60648833337,0.5369838751887014,idle
2023-01-02 10:45:00,9181.437766761956,0.0,9181.437766761956,0.5369838751887014,idle
2023-01-02 11:00:00,11245.996614521637,526.9433197969465,10719.05329472469,0.4468784687074428,discharge
2023-01-02 11:15:00,8309.475541994205,0.0,8309.475541994205,0.4468784687074428,idle
2023-01-02 11:30:00,9800.190781581565,0.0,9800.190781581565,0.4468784687074428,idle
2023-01-02 11:45:00,9269.588621976302,0.0,9269.588621976302,0.4468784687074428,idle
2023-01-02 12:00:00,10686.177871657776,0.0,10686.177871657776,0.4468784687074428,idle
2023-01-02 12:15:00,10111.242279724787,0.0,10111.242279724787,0.4468784687074428,idle
2023-01-02 12:30:00,10602.568995230293,0.0,10602.568995230293,0.4468784687074428,idle
2023-01-02 12:45:00,9595.246785470485,0.0,9595.246785470485,0.4468784687074428,idle
2023-01-02 13:00:00,10712.650405652292,0.0,10712.650405652292,0.4468784687074428,idle
2023-01-02 13:15:00,10227.595714167472,0.0,10227.595714167472,0.4468784687074428,idle
2023-01-02 13:30:00,10655.693266243425,0.0,10655.693266243425,0.4468784687074428,idle
2023-01-02 13:45:00,9610.871373391295,0.0,9610.871373391295,0.4468784687074428,idle
2023-01-02 14:00:00,10654.863426318763,0.0,10654.863426318763,0.4468784687074428,idle
2023-01-02 14:15:00,8426.321848235011,0.0,8426.321848235011,0.4468784687074428,idle
2023-01-02 14:30:00,10681.9471732455,0.0,10681.9471732455,0.4468784687074428,idle
2023-01-02 14:45:00,9074.455967323249,0.0,9074.455967323249,0.4468784687074428,idle
2023-01-02 15:00:00,10880.970128917832,161.91683419314177,10719.05329472469,0.41919127425405533,discharge
